amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
270.5,0,1412,1,49.0,1,2020,0.319,0.825,0,0,0,0,0,1,0,0,0,0,0,0,0
1054.14,1,134056,1,63.0,1,2020,0.163,0.239,0,0,0,0,0,0,0,0,0,0,1,0,0
918.91,1,1595797,1,44.0,1,2020,0.891,0.985,0,0,0,0,0,0,0,0,0,0,1,0,0
1061.9,1,1595797,1,44.0,1,2020,0.503,0.216,0,0,0,0,0,0,0,0,0,0,1,0,0
21.69,0,1412,1,49.0,1,2020,0.256,0.574,0,0,0,0,0,0,0,0,0,1,0,0,0
132.42,1,134056,1,63.0,1,2020,0.207,0.745,1,0,0,0,0,0,0,0,0,0,0,0,0
120.26,1,1595797,1,44.0,1,2020,0.257,0.322,1,0,0,0,0,0,0,0,0,0,0,0,0
867.21,1,207410,1,35.0,1,2020,0.833,0.562,0,0,0,0,0,0,0,0,0,0,0,1,0
17.83,0,1412,1,49.0,1,2020,0.436,0.183,0,0,0,0,0,0,0,0,0,1,0,0,0
21.67,1,134056,1,63.0,1,2020,0.795,0.909,0,0,0,0,0,0,1,0,0,0,0,0,0
519.98,0,1412,1,49.0,1,2020,0.075,0.718,0,0,0,0,0,0,0,0,0,0,0,0,0
311.84,1,134056,1,63.0,1,2020,0.474,0.768,0,0,0,1,0,0,0,0,0,0,0,0,0
301.53,1,134056,1,63.0,1,2020,0.558,0.268,0,0,0,1,0,0,0,0,0,0,0,0,0
799.0,0,1412,1,49.0,1,2020,0.572,0.543,0,0,0,0,0,0,0,0,0,0,0,1,0
927.09,0,1412,1,49.0,1,2020,0.323,0.684,0,0,0,0,0,0,0,0,0,0,1,0,0
355.86,0,1412,1,49.0,1,2020,0.308,0.791,0,0,0,1,0,0,0,0,0,0,0,0,0
10.81,0,1412,1,49.0,1,2020,0.036,0.113,0,1,0,0,0,0,0,0,0,0,0,0,0
20.88,0,1412,1,49.0,1,2020,0.701,0.491,0,0,0,0,0,0,0,0,0,1,0,0,0
852.23,1,134056,1,63.0,1,2020,0.812,0.365,0,0,0,0,0,0,0,1,0,0,0,0,0
116.33,0,1412,1,49.0,1,2020,0.123,0.649,1,0,0,0,0,0,0,0,0,0,0,0,0
437.52,0,1412,1,49.0,1,2020,0.767,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0
930.63,1,134056,1,63.0,1,2020,0.936,0.156,0,0,0,0,0,0,0,1,0,0,0,0,0
1000.72,1,134056,1,63.0,1,2020,0.168,0.135,0,0,0,0,0,0,0,0,0,0,1,0,0
320.82,1,134056,1,63.0,1,2020,0.03,0.929,0,0,0,1,0,0,0,0,0,0,0,0,0
233.7,0,1412,1,49.0,1,2020,0.775,0.807,0,0,0,0,0,1,0,0,0,0,0,0,0
308.87,1,214703,1,25.0,1,2020,0.252,0.309,0,0,0,1,0,0,0,0,0,0,0,0,0
306.14,1,214703,1,25.0,1,2020,0.305,0.211,0,0,0,1,0,0,0,0,0,0,0,0,0
1110.73,1,214703,1,25.0,1,2020,0.477,0.542,0,0,0,0,0,0,0,0,0,0,1,0,0
310.39,1,337,1,33.0,1,2020,0.375,0.857,0,0,0,1,0,0,0,0,0,0,0,0,0
269.52,0,156391,1,51.0,1,2020,0.936,0.022,0,0,0,1,0,0,0,0,0,0,0,0,0
8.75,1,214703,1,25.0,1,2020,0.591,0.998,0,1,0,0,0,0,0,0,0,0,0,0,0
321.12,1,214703,1,25.0,1,2020,0.802,0.566,0,0,0,1,0,0,0,0,0,0,0,0,0
308.55,1,214703,1,25.0,1,2020,0.065,0.357,0,0,0,1,0,0,0,0,0,0,0,0,0
1039.82,1,214703,1,25.0,1,2020,0.911,0.272,0,0,0,0,0,0,0,0,0,0,1,0,0
977.55,0,156391,1,51.0,1,2020,0.026,0.583,0,0,0,0,0,0,0,0,0,0,0,1,0
1042.75,0,156391,1,51.0,1,2020,0.004,0.661,0,0,0,0,0,0,0,0,0,0,1,0,0
9.79,0,156391,1,51.0,1,2020,0.838,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0
821.36,1,337,1,33.0,1,2020,0.881,0.963,0,0,0,0,0,0,0,1,0,0,0,0,0
851.99,1,337,1,33.0,1,2020,0.102,0.947,0,0,0,0,0,0,0,1,0,0,0,0,0
311.47,0,2607,1,24.0,1,2020,0.537,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0
300.0,0,2607,1,24.0,1,2020,0.118,0.432,0,0,0,1,0,0,0,0,0,0,0,0,0
14.06,1,337,1,33.0,1,2020,0.393,0.384,0,1,0,0,0,0,0,0,0,0,0,0,0
293.04,1,337,1,33.0,1,2020,0.204,0.041,0,0,0,1,0,0,0,0,0,0,0,0,0
269.05,0,156391,1,51.0,1,2020,0.772,0.137,0,0,0,1,0,0,0,0,0,0,0,0,0
11.99,0,2607,1,24.0,1,2020,0.401,0.442,0,1,0,0,0,0,0,0,0,0,0,0,0
18.46,0,156391,1,51.0,1,2020,0.481,0.762,0,0,0,0,0,0,0,0,0,1,0,0,0
281.01,0,156391,1,51.0,1,2020,0.06,0.461,0,0,0,1,0,0,0,0,0,0,0,0,0
1097.05,1,337,1,33.0,1,2020,0.669,0.555,0,0,0,0,0,0,0,0,0,0,1,0,0
921.03,0,2607,1,24.0,1,2020,0.923,0.062,0,0,0,0,0,0,0,0,0,0,1,0,0
1029.2,0,2607,1,24.0,1,2020,0.44,0.087,0,0,0,0,0,0,0,0,0,0,1,0,0
915.89,0,156391,1,51.0,1,2020,0.001,0.837,0,0,0,0,0,0,0,0,0,0,0,1,0
1031.71,0,156391,1,51.0,1,2020,0.724,0.687,0,0,0,0,0,0,0,0,0,0,0,1,0
1205.11,0,2607,1,24.0,1,2020,0.056,0.58,0,0,0,0,0,0,0,0,0,0,1,0,0
845.65,1,337,1,33.0,1,2020,0.057,0.998,0,0,0,0,0,0,0,1,0,0,0,0,0
22.89,1,337,1,33.0,1,2020,0.578,0.301,0,0,0,0,0,0,0,0,0,1,0,0,0
863.23,1,337,1,33.0,1,2020,0.664,0.891,0,0,0,0,0,0,0,1,0,0,0,0,0
853.9,1,337,1,33.0,1,2020,0.305,0.866,0,0,0,0,0,0,0,1,0,0,0,0,0
894.06,0,2607,1,24.0,1,2020,0.597,0.894,0,0,0,0,0,0,0,1,0,0,0,0,0
294.28,0,2607,1,24.0,1,2020,0.869,0.396,0,0,0,1,0,0,0,0,0,0,0,0,0
739.41,0,2607,1,24.0,1,2020,0.076,0.802,0,0,0,0,0,0,0,1,0,0,0,0,0
695.8,0,2607,1,24.0,1,2020,0.528,0.646,0,0,0,0,0,0,0,1,0,0,0,0,0
310.18,0,2607,1,24.0,1,2020,0.532,0.974,0,0,0,1,0,0,0,0,0,0,0,0,0
1136.81,0,2607,1,24.0,1,2020,0.082,0.602,0,0,0,0,0,0,0,0,0,0,1,0,0
923.03,0,2607,1,24.0,1,2020,0.058,0.623,0,0,0,0,0,0,0,0,0,0,1,0,0
1015.85,0,2607,1,24.0,1,2020,0.561,0.164,0,0,0,0,0,0,0,0,0,0,1,0,0
917.6,0,2607,1,24.0,1,2020,0.209,0.876,0,0,0,0,0,0,0,0,0,0,1,0,0
656.05,0,36438,1,34.0,1,2020,0.21,0.259,0,0,0,0,0,0,0,1,0,0,0,0,0
932.95,1,100,1,40.0,1,2020,0.307,0.805,0,0,0,0,0,0,0,0,0,0,1,0,0
285.88,0,36438,1,34.0,1,2020,0.185,0.785,0,0,0,0,0,1,0,0,0,0,0,0,0
928.47,1,68211,1,85.0,1,2020,0.634,0.967,0,0,0,0,0,0,0,0,0,0,1,0,0
963.05,1,68211,1,85.0,1,2020,0.421,0.126,0,0,0,0,0,0,0,0,0,0,1,0,0
15.71,0,36438,1,34.0,1,2020,0.673,0.904,0,0,0,0,0,0,1,0,0,0,0,0,0
274.73,1,68211,1,85.0,1,2020,0.714,0.586,0,0,0,1,0,0,0,0,0,0,0,0,0
958.65,1,100,1,40.0,1,2020,0.189,0.393,0,0,0,0,0,0,0,0,0,0,1,0,0
333.28,1,68211,1,85.0,1,2020,0.606,0.495,0,0,0,1,0,0,0,0,0,0,0,0,0
13.79,1,68211,1,85.0,1,2020,0.736,0.378,0,1,0,0,0,0,0,0,0,0,0,0,0
277.26,1,100,1,40.0,1,2020,0.448,0.497,0,0,0,1,0,0,0,0,0,0,0,0,0
265.09,1,68211,1,85.0,1,2020,0.119,0.914,0,0,0,1,0,0,0,0,0,0,0,0,0
12.71,1,100,1,40.0,1,2020,0.482,0.563,0,1,0,0,0,0,0,0,0,0,0,0,0
542.85,0,36438,1,34.0,1,2020,0.267,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0
336.12,0,36438,1,34.0,1,2020,0.142,0.471,0,0,0,1,0,0,0,0,0,0,0,0,0
929.96,0,36438,1,34.0,1,2020,0.802,0.654,0,0,0,0,0,0,0,0,0,0,1,0,0
11.4,1,68211,1,85.0,1,2020,0.335,0.383,0,1,0,0,0,0,0,0,0,0,0,0,0
871.07,0,6460,1,60.0,1,2020,0.988,0.334,0,0,0,0,0,0,0,1,0,0,0,0,0
9.18,0,36438,1,34.0,1,2020,0.653,0.635,0,0,0,0,0,0,0,0,0,0,0,0,1
9.76,1,68211,1,85.0,1,2020,0.39,0.631,0,0,0,0,0,0,0,0,0,0,0,0,1
268.44,0,36438,1,34.0,1,2020,0.733,0.798,0,0,0,0,0,1,0,0,0,0,0,0,0
1014.61,1,68211,1,85.0,1,2020,0.812,0.199,0,0,0,0,0,0,0,0,0,0,1,0,0
20.62,0,36438,1,34.0,1,2020,0.218,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0
935.81,1,100,1,40.0,1,2020,0.82,0.161,0,0,0,0,0,0,0,0,0,0,1,0,0
311.18,1,100,1,40.0,1,2020,0.987,0.585,0,0,0,1,0,0,0,0,0,0,0,0,0
974.01,1,68211,1,85.0,1,2020,0.469,0.936,0,0,0,0,0,0,0,0,0,0,0,1,0
733.23,1,100,1,40.0,1,2020,0.869,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0
1021.93,1,100,1,40.0,1,2020,0.036,0.203,0,0,0,0,0,0,0,0,0,0,1,0,0
297.9,0,45303,1,50.0,1,2020,0.181,0.768,0,0,0,1,0,0,0,0,0,0,0,0,0
306.06,1,1780,1,36.0,1,2020,0.106,0.901,0,0,0,1,0,0,0,0,0,0,0,0,0
7.55,0,45303,1,50.0,1,2020,0.636,0.129,0,1,0,0,0,0,0,0,0,0,0,0,0
314.84,0,45303,1,50.0,1,2020,0.654,0.616,0,0,0,1,0,0,0,0,0,0,0,0,0
305.89,0,6460,1,60.0,1,2020,0.671,0.498,0,0,0,1,0,0,0,0,0,0,0,0,0
7.58,1,467,1,35.0,1,2020,0.7,0.32,0,1,0,0,0,0,0,0,0,0,0,0,0
7.13,1,467,1,35.0,1,2020,0.537,0.852,0,1,0,0,0,0,0,0,0,0,0,0,0
954.21,1,1780,1,36.0,1,2020,0.846,0.567,0,0,0,0,0,0,0,0,0,0,1,0,0
961.01,0,6460,1,60.0,1,2020,0.281,0.162,0,0,0,0,0,0,0,0,0,0,0,1,0
1016.14,0,6460,1,60.0,1,2020,0.034,0.668,0,0,0,0,0,0,0,0,0,0,1,0,0
842.05,1,1780,1,36.0,1,2020,0.087,0.507,0,0,0,0,0,0,0,0,0,0,0,1,0
867.09,1,467,1,35.0,1,2020,0.946,0.787,0,0,0,0,0,0,0,0,0,0,0,1,0
936.16,0,6460,1,60.0,1,2020,0.744,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0
928.08,1,467,1,35.0,1,2020,0.236,0.974,0,0,0,0,0,0,0,1,0,0,0,0,0
983.82,1,467,1,35.0,1,2020,0.012,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0
1042.27,1,467,1,35.0,1,2020,0.6,0.062,0,0,0,0,0,0,0,0,0,0,1,0,0
899.49,0,6460,1,60.0,1,2020,0.156,0.951,0,0,0,0,0,0,0,0,0,0,1,0,0
1018.85,0,45303,1,50.0,1,2020,0.267,0.945,0,0,0,0,0,0,0,0,0,0,0,1,0
281.27,1,1780,1,36.0,1,2020,0.474,0.341,0,0,0,1,0,0,0,0,0,0,0,0,0
292.23,1,1780,1,36.0,1,2020,0.573,0.158,0,0,0,1,0,0,0,0,0,0,0,0,0
1132.52,0,45303,1,50.0,1,2020,0.056,0.077,0,0,0,0,0,0,0,0,0,0,0,1,0
802.24,1,467,1,35.0,1,2020,0.455,0.397,0,0,0,0,0,0,0,1,0,0,0,0,0
852.03,0,6460,1,60.0,1,2020,0.316,0.071,0,0,0,0,0,0,0,1,0,0,0,0,0
1009.65,0,45303,1,50.0,1,2020,0.405,0.238,0,0,0,0,0,0,0,0,0,0,0,1,0
290.95,1,467,1,35.0,1,2020,0.45,0.738,0,0,0,1,0,0,0,0,0,0,0,0,0
275.75,0,45303,1,50.0,1,2020,0.687,0.542,0,0,0,1,0,0,0,0,0,0,0,0,0
317.82,1,467,1,35.0,1,2020,0.086,0.226,0,0,0,1,0,0,0,0,0,0,0,0,0
321.79,1,1780,1,36.0,1,2020,0.449,0.654,0,0,0,1,0,0,0,0,0,0,0,0,0
262.56,1,467,1,35.0,1,2020,0.966,0.316,0,0,0,1,0,0,0,0,0,0,0,0,0
7.98,1,467,1,35.0,1,2020,0.424,0.226,0,1,0,0,0,0,0,0,0,0,0,0,0
408.43,1,1780,1,36.0,1,2020,0.812,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0
755.51,1,1780,1,36.0,1,2020,0.781,0.431,0,0,0,0,0,0,0,1,0,0,0,0,0
902.1,0,45303,1,50.0,1,2020,0.245,0.993,0,0,0,0,0,0,0,0,0,0,1,0,0
1061.88,0,45303,1,50.0,1,2020,0.407,0.423,0,0,0,0,0,0,0,0,0,0,0,1,0
1029.0,1,467,1,35.0,1,2020,0.376,0.643,0,0,0,0,0,0,0,0,0,0,1,0,0
1066.01,0,45303,1,50.0,1,2020,0.452,0.558,0,0,0,0,0,0,0,0,0,0,1,0,0
853.04,1,467,1,35.0,1,2020,0.297,0.932,0,0,0,0,0,0,0,0,0,0,0,1,0
1050.4,0,45303,1,50.0,1,2020,0.244,0.649,0,0,0,0,0,0,0,0,0,0,1,0,0
332.1,0,237282,1,40.0,1,2020,0.32,0.677,0,0,0,1,0,0,0,0,0,0,0,0,0
8.96,0,237282,1,40.0,1,2020,0.272,0.632,0,0,0,0,0,0,0,0,1,0,0,0,0
304.27,1,6025,1,24.0,1,2020,0.708,0.285,0,0,0,1,0,0,0,0,0,0,0,0,0
797.57,1,6025,1,24.0,1,2020,0.527,0.965,0,0,0,0,0,0,0,1,0,0,0,0,0
10.16,1,6025,1,24.0,1,2020,0.804,0.171,0,0,0,0,0,0,0,0,0,0,0,0,1
895.02,1,6025,1,24.0,1,2020,0.952,0.138,0,0,0,0,0,0,0,0,0,0,1,0,0
7.99,1,6025,1,24.0,1,2020,0.279,0.191,0,0,0,0,0,0,0,0,1,0,0,0,0
768.07,1,6025,1,24.0,1,2020,0.827,0.252,0,0,0,0,0,0,0,0,0,0,0,1,0
302.18,1,6025,1,24.0,1,2020,0.734,0.679,0,0,0,1,0,0,0,0,0,0,0,0,0
357.62,0,133,1,65.0,1,2020,0.404,0.317,0,0,0,1,0,0,0,0,0,0,0,0,0
846.06,1,6025,1,24.0,1,2020,0.192,0.515,0,0,0,0,0,0,0,0,0,0,0,1,0
300.29,1,3730,1,28.0,1,2020,0.848,0.898,0,0,0,1,0,0,0,0,0,0,0,0,0
326.29,1,4664,1,54.0,1,2020,0.597,0.122,0,0,0,1,0,0,0,0,0,0,0,0,0
378.97,0,811,1,47.0,1,2020,0.903,0.402,0,0,0,1,0,0,0,0,0,0,0,0,0
359.01,0,811,1,47.0,1,2020,0.613,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0
9.05,1,4664,1,54.0,1,2020,0.819,0.693,0,1,0,0,0,0,0,0,0,0,0,0,0
19.97,0,811,1,47.0,1,2020,0.042,0.394,0,0,0,0,1,0,0,0,0,0,0,0,0
204.96,1,3730,1,28.0,1,2020,0.399,0.446,0,0,0,0,0,1,0,0,0,0,0,0,0
322.87,0,133,1,65.0,1,2020,0.311,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0
935.4,1,3730,1,28.0,1,2020,0.715,0.738,0,0,0,0,0,0,0,0,0,0,0,1,0
839.41,1,4664,1,54.0,1,2020,0.106,0.189,0,0,0,0,0,0,0,1,0,0,0,0,0
236.24,0,811,1,47.0,1,2020,0.021,0.27,0,0,0,0,0,1,0,0,0,0,0,0,0
918.5,0,133,1,65.0,1,2020,0.673,0.83,0,0,0,0,0,0,0,0,0,0,1,0,0
295.37,1,4664,1,54.0,1,2020,0.852,0.593,0,0,0,1,0,0,0,0,0,0,0,0,0
307.02,0,133,1,65.0,1,2020,0.471,0.558,0,0,0,1,0,0,0,0,0,0,0,0,0
836.6,1,3730,1,28.0,1,2020,0.519,0.138,0,0,0,0,0,0,0,1,0,0,0,0,0
242.02,0,811,1,47.0,1,2020,0.805,0.639,0,0,0,0,0,1,0,0,0,0,0,0,0
865.63,1,4664,1,54.0,1,2020,0.971,0.155,0,0,0,0,0,0,0,0,0,0,1,0,0
21.21,0,811,1,47.0,1,2020,0.074,0.46,0,0,0,0,0,0,0,0,0,1,0,0,0
765.65,1,4664,1,54.0,1,2020,0.818,0.541,0,0,0,0,0,0,0,1,0,0,0,0,0
665.03,0,104,1,30.0,1,2020,0.544,0.647,0,0,0,0,0,0,0,0,0,0,0,1,0
355.18,0,104,1,30.0,1,2020,0.798,0.829,0,0,0,1,0,0,0,0,0,0,0,0,0
299.89,1,3730,1,28.0,1,2020,0.67,0.573,0,0,0,1,0,0,0,0,0,0,0,0,0
10.59,0,241,1,45.0,1,2020,0.491,0.814,0,1,0,0,0,0,0,0,0,0,0,0,0
339.38,0,811,1,47.0,1,2020,0.492,0.881,0,0,0,1,0,0,0,0,0,0,0,0,0
787.72,0,811,1,47.0,1,2020,0.113,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0
1193.72,0,811,1,47.0,1,2020,0.023,0.667,0,0,0,0,0,0,0,0,0,0,1,0,0
986.7,0,104,1,30.0,1,2020,0.433,0.417,0,0,0,0,0,0,0,0,0,0,1,0,0
1040.2,0,241,1,45.0,1,2020,0.446,0.981,0,0,0,0,0,0,0,0,0,0,1,0,0
606.65,1,3730,1,28.0,1,2020,0.605,0.975,0,0,0,0,0,0,0,0,0,0,0,1,0
1031.94,1,4664,1,54.0,1,2020,0.445,0.228,0,0,0,0,0,0,0,0,0,0,1,0,0
117.75,0,811,1,47.0,1,2020,0.29,0.025,1,0,0,0,0,0,0,0,0,0,0,0,0
900.74,1,3730,1,28.0,1,2020,0.859,0.721,0,0,0,0,0,0,0,0,0,0,1,0,0
21.84,0,104,1,30.0,1,2020,0.153,0.756,0,0,0,0,0,0,1,0,0,0,0,0,0
8.76,1,4664,1,54.0,1,2020,0.084,0.747,0,0,0,0,0,0,0,0,1,0,0,0,0
1039.11,1,3730,1,28.0,1,2020,0.161,0.129,0,0,0,0,0,0,0,0,0,0,1,0,0
850.47,1,4664,1,54.0,1,2020,0.159,0.028,0,0,0,0,0,0,0,1,0,0,0,0,0
732.81,1,3730,1,28.0,1,2020,0.028,0.697,0,0,0,0,0,0,0,0,0,0,0,1,0
245.64,0,811,1,47.0,1,2020,0.344,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0
741.07,0,241,1,45.0,1,2020,0.524,0.721,0,0,0,0,0,0,0,0,0,0,0,1,0
759.29,0,104,1,30.0,1,2020,0.828,0.959,0,0,0,0,0,0,0,0,0,0,1,0,0
129.11,0,7155,1,42.0,1,2020,0.709,0.294,1,0,0,0,0,0,0,0,0,0,0,0,0
358.76,0,241,1,45.0,1,2020,0.009,0.229,0,0,0,1,0,0,0,0,0,0,0,0,0
1016.4,0,7155,1,42.0,1,2020,0.506,0.475,0,0,0,0,0,0,0,0,0,0,1,0,0
505.19,0,7155,1,42.0,1,2020,0.322,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0
8.33,0,241,1,45.0,1,2020,0.215,0.859,0,1,0,0,0,0,0,0,0,0,0,0,0
705.8,0,241,1,45.0,1,2020,0.461,0.509,0,0,0,0,0,0,0,0,1,0,0,0,0
792.54,0,7155,1,42.0,1,2020,0.435,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0
8.79,0,241,1,45.0,1,2020,0.439,0.511,0,1,0,0,0,0,0,0,0,0,0,0,0
1057.44,0,241,1,45.0,1,2020,0.486,0.239,0,0,0,0,0,0,0,0,0,0,1,0,0
988.84,0,7155,1,42.0,1,2020,0.625,0.136,0,0,0,0,0,0,0,0,0,0,1,0,0
380.61,0,104,1,30.0,1,2020,0.495,0.468,0,0,0,1,0,0,0,0,0,0,0,0,0
860.19,0,104,1,30.0,1,2020,0.385,0.005,0,0,0,0,0,0,0,0,1,0,0,0,0
1019.25,0,7155,1,42.0,1,2020,0.048,0.174,0,0,0,0,0,0,0,0,0,0,1,0,0
843.72,0,104,1,30.0,1,2020,0.7,0.062,0,0,0,0,0,0,0,0,1,0,0,0,0
113.53,0,104,1,30.0,1,2020,0.713,0.211,1,0,0,0,0,0,0,0,0,0,0,0,0
22.79,0,241,1,45.0,1,2020,0.877,0.449,0,0,0,0,1,0,0,0,0,0,0,0,0
18.46,0,241,1,45.0,1,2020,0.889,0.253,0,0,0,0,0,0,1,0,0,0,0,0,0
19.67,0,104,1,30.0,1,2020,0.324,0.917,0,0,0,0,1,0,0,0,0,0,0,0,0
144.98,0,7155,1,42.0,1,2020,0.423,0.905,1,0,0,0,0,0,0,0,0,0,0,0,0
659.61,0,7155,1,42.0,1,2020,0.528,0.328,0,0,0,0,0,0,0,0,0,0,0,1,0
880.4,0,7155,1,42.0,1,2020,0.077,0.372,0,0,0,0,0,0,0,1,0,0,0,0,0
542.43,0,7155,1,42.0,1,2020,0.326,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0
373.36,0,7155,1,42.0,1,2020,0.11,0.339,0,0,0,1,0,0,0,0,0,0,0,0,0
128.17,0,7155,1,42.0,1,2020,0.108,0.795,1,0,0,0,0,0,0,0,0,0,0,0,0
751.85,0,7155,1,42.0,1,2020,0.134,0.154,0,0,0,0,0,0,0,0,0,0,0,1,0
17.97,0,7155,1,42.0,1,2020,0.539,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0
24.08,0,7155,1,42.0,1,2020,0.332,0.198,0,0,0,0,0,0,0,0,0,1,0,0,0
269.17,0,7155,1,42.0,1,2020,0.244,0.562,0,0,0,0,0,1,0,0,0,0,0,0,0
302.46,1,6063,1,59.0,1,2020,0.255,0.802,0,0,0,1,0,0,0,0,0,0,0,0,0
280.51,1,6063,1,59.0,1,2020,0.889,0.742,0,0,0,1,0,0,0,0,0,0,0,0,0
830.24,1,6063,1,59.0,1,2020,0.274,0.522,0,0,0,0,0,0,0,1,0,0,0,0,0
20.4,1,6063,1,59.0,1,2020,0.564,0.148,0,0,0,0,0,0,0,0,0,1,0,0,0
700.91,1,6063,1,59.0,1,2020,0.246,0.895,0,0,0,0,0,0,0,1,0,0,0,0,0
301.77,1,1841,1,44.0,1,2020,0.16,0.186,0,0,0,1,0,0,0,0,0,0,0,0,0
320.71,1,1841,1,44.0,1,2020,0.488,0.399,0,0,0,1,0,0,0,0,0,0,0,0,0
10.23,1,6063,1,59.0,1,2020,0.067,0.099,0,0,1,0,0,0,0,0,0,0,0,0,0
10.38,1,1841,1,44.0,1,2020,0.947,0.759,0,1,0,0,0,0,0,0,0,0,0,0,0
8.93,1,6063,1,59.0,1,2020,0.671,0.153,0,0,0,0,0,0,0,0,0,0,0,0,1
941.57,1,6063,1,59.0,1,2020,0.047,0.441,0,0,0,0,0,0,0,0,0,0,1,0,0
966.08,1,6063,1,59.0,1,2020,0.43,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0
914.93,1,6063,1,59.0,1,2020,0.137,0.191,0,0,0,0,0,0,0,0,0,0,1,0,0
773.07,0,3458,1,34.0,1,2020,0.214,0.699,0,0,0,0,0,0,0,0,0,0,0,1,0
646.51,0,3458,1,34.0,1,2020,0.322,0.581,0,0,0,0,0,0,0,1,0,0,0,0,0
285.54,1,1841,1,44.0,1,2020,0.216,0.031,0,0,0,1,0,0,0,0,0,0,0,0,0
10.95,1,1841,1,44.0,1,2020,0.103,0.179,0,0,1,0,0,0,0,0,0,0,0,0,0
815.01,0,136,1,66.0,1,2020,0.317,0.194,0,0,0,0,0,0,0,1,0,0,0,0,0
938.98,1,1841,1,44.0,1,2020,0.906,0.826,0,0,0,0,0,0,0,0,0,0,0,1,0
760.11,0,136,1,66.0,1,2020,0.377,0.028,0,0,0,0,0,0,0,1,0,0,0,0,0
992.37,1,1841,1,44.0,1,2020,0.695,0.977,0,0,0,0,0,0,0,0,0,0,1,0,0
278.65,1,1841,1,44.0,1,2020,0.897,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0
829.89,0,136,1,66.0,1,2020,0.119,0.975,0,0,0,0,0,0,0,1,0,0,0,0,0
754.13,0,136,1,66.0,1,2020,0.564,0.304,0,0,0,0,0,0,0,0,0,0,0,1,0
858.32,0,136,1,66.0,1,2020,0.899,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0
796.74,0,136,1,66.0,1,2020,0.144,0.864,0,0,0,0,0,0,0,1,0,0,0,0,0
115.51,0,3458,1,34.0,1,2020,0.498,0.397,1,0,0,0,0,0,0,0,0,0,0,0,0
463.41,0,3458,1,34.0,1,2020,0.887,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0
1075.31,0,3458,1,34.0,1,2020,0.967,0.158,0,0,0,0,0,0,0,0,0,0,1,0,0
50.68,0,136,1,66.0,1,2020,0.301,0.378,0,0,0,0,0,0,0,0,1,0,0,0,0
48.99,0,136,1,66.0,1,2020,0.067,0.006,0,0,0,0,0,0,0,0,1,0,0,0,0
855.14,1,137,1,29.0,1,2020,0.266,0.707,0,0,0,0,0,0,0,0,0,0,1,0,0
809.88,0,136,1,66.0,1,2020,0.246,0.228,0,0,0,0,0,0,0,1,0,0,0,0,0
241.43,0,3458,1,34.0,1,2020,0.172,0.647,0,0,0,0,0,1,0,0,0,0,0,0,0
858.59,1,137,1,29.0,1,2020,0.654,0.852,0,0,0,0,0,0,0,0,0,0,0,1,0
845.71,1,137,1,29.0,1,2020,0.221,0.039,0,0,0,0,0,0,0,0,0,0,1,0,0
929.0,1,137,1,29.0,1,2020,0.443,0.798,0,0,0,0,0,0,0,0,0,0,1,0,0
281.23,1,137,1,29.0,1,2020,0.799,0.363,0,0,0,1,0,0,0,0,0,0,0,0,0
10.08,1,137,1,29.0,1,2020,0.007,0.076,0,1,0,0,0,0,0,0,0,0,0,0,0
311.17,1,137,1,29.0,1,2020,0.394,0.266,0,0,0,1,0,0,0,0,0,0,0,0,0
298.6,1,9051,1,37.0,1,2020,0.191,0.077,0,0,0,1,0,0,0,0,0,0,0,0,0
888.17,1,9051,1,37.0,1,2020,0.333,0.882,0,0,0,0,0,0,0,1,0,0,0,0,0
12.54,1,9051,1,37.0,1,2020,0.29,0.352,0,1,0,0,0,0,0,0,0,0,0,0,0
947.02,1,137,1,29.0,1,2020,0.322,0.676,0,0,0,0,0,0,0,0,0,0,1,0,0
818.58,1,9051,1,37.0,1,2020,0.928,0.014,0,0,0,0,0,0,0,0,0,0,1,0,0
833.54,1,137,1,29.0,1,2020,0.926,0.716,0,0,0,0,0,0,0,0,0,0,0,1,0
